epoch,loss,val_loss
1,0.006649224179192064,0.004594243231575834
2,0.005773514586283407,0.004369156923817384
3,0.005543684593069691,0.004294623632786915
4,0.005437613537049273,0.00426805678186955
5,0.005368164543945062,0.004259820320629208
6,0.005313187202213221,0.0042650456570075945
7,0.005265876176083541,0.0042720676204657144
8,0.005218270167570323,0.004288833681690039
9,0.005169898587589829,0.004298806390803485
10,0.005123041557784813,0.0043202746555853905
11,0.005069409612267889,0.004341697751189816
12,0.005015348559564912,0.004355357740097484
13,0.004961046911855362,0.004373869728304372
14,0.004910928483072357,0.004398741813246319
15,0.004860537656494553,0.004417083725672699
16,0.004818581482446031,0.00444181200670267
17,0.004776685687604139,0.004468530957911547
18,0.004738351805043465,0.0044933034862990485
19,0.0047017269766674126,0.004511859260953493
20,0.00467926452907099,0.004545527351844555
21,0.0046562572858849715,0.004552637349107762
22,0.004625351428469756,0.0045891759873186245
23,0.0046067887401656975,0.004597947565039103
24,0.004587399640277759,0.0046311976105834944
25,0.00457731032094082,0.004621744807921034
26,0.004558106967772515,0.004657915639972423
27,0.004535190062941455,0.00467016847072862
28,0.004530406739228401,0.004694952060955505
29,0.0045156557764116185,0.004714538430312434
30,0.004513010153159265,0.004735629209825406
