epoch,loss,val_loss
1,0.0024272470482900816,0.0017246680379448584
2,0.002239348485982619,0.0017112782914139254
3,0.002208977539899094,0.0017087280950422805
4,0.0021975660369344713,0.0017078674645458402
5,0.0021876283569417813,0.0017073916776089088
6,0.002178258487778821,0.0017057357877962348
7,0.002166489334224968,0.0017090934893250337
8,0.00215199710183942,0.0017166205395153903
9,0.0021321694646164496,0.0017189497704927829
10,0.0021122841999067963,0.001728733657130386
11,0.00208932684989922,0.0017362401775286116
12,0.002069498672418562,0.0017464989506736667
13,0.002049380196473736,0.0017537475880689832
14,0.002033207042335986,0.0017665927548507563
15,0.002021045121443205,0.0017654389445158133
16,0.0020084090343865557,0.001770130902447233
17,0.00199625521735909,0.00177501735314621
18,0.001982650628354365,0.0017862617363994502
19,0.001978537826664115,0.0017787519744550987
20,0.0019654700737150267,0.0017962514612160513
21,0.0019603896705061804,0.0017814284110397598
22,0.0019505584212779594,0.001789599088222014
23,0.0019413693583544686,0.0017955327384055694
24,0.0019378319311015753,0.0018072050057474354
25,0.001931940961275345,0.0018020702165980312
26,0.001924944624220165,0.001801695818020484
27,0.001920510909463446,0.0018148660398443314
28,0.0019160337940058183,0.0018193181233624308
29,0.001911971056194625,0.001803884581999085
30,0.0019073176366449249,0.001822923803169865
31,0.0019004370948207997,0.001817753897270763
