epoch,loss,val_loss
1,0.0012940274643666084,0.0009399635796078259
2,0.0012670789302865954,0.0009343759563507387
3,0.0012573177844913133,0.0009344957029020764
4,0.0012471984286770254,0.0009414719948933777
5,0.001231485374759108,0.0009592596603873077
6,0.0012111859146651071,0.0009644868084283731
7,0.001187631366459336,0.0009704420113830316
8,0.0011644970123000043,0.0009777092782273682
9,0.001144593343902772,0.0009838482710308124
10,0.0011281064163134412,0.0009904418476899364
11,0.0011134982637217529,0.0009981054210485454
12,0.0011007130799103166,0.0010048564289002707
13,0.001089254580805661,0.001010164609216403
14,0.0010785773687444708,0.0010161730443009338
15,0.0010690715724309748,0.0010203170163144222
16,0.001060392058210759,0.0010249968103856588
17,0.001052029156755258,0.001030628502021054
18,0.0010449317796871098,0.00103362710805253
19,0.0010382609804024455,0.0010379695936954072
20,0.001032298467039236,0.0010416475529046356
21,0.0010266408286016592,0.001045281340772055
22,0.0010214677363984718,0.0010474063014999197
23,0.0010169336356807544,0.0010500480360378995
24,0.0010127268559318268,0.0010531726693942573
25,0.0010090547656421394,0.0010551406107835236
26,0.001005416138490186,0.0010556997025924345
27,0.001001897772707074,0.001057875218399153
