epoch,loss,val_loss
1,0.005484377699133848,0.00413791781096738
2,0.005469159989919934,0.004138677728673568
3,0.005463739643006541,0.004138711369663594
4,0.005453813246771674,0.004141233983080012
5,0.005436068315786543,0.004146840507527244
6,0.0054138864608019085,0.004162813526092549
7,0.005389498125539998,0.004175813694977673
8,0.005363483041034398,0.004191045229255982
9,0.005335434289556445,0.0042062076382123215
10,0.0053091325653824096,0.004217774147919791
11,0.005284414271916962,0.004230571549193803
12,0.005261270653285988,0.004239002073461242
13,0.005237684171758928,0.004258299098342335
14,0.005218559499347278,0.004275429274797416
15,0.005199130214683482,0.004290962195479513
16,0.00518008204096148,0.004298671051385587
17,0.005160744462558163,0.004312855106618314
18,0.005142657591647021,0.0043139726326568255
19,0.005126532036537902,0.004313250042624501
20,0.00511123782863434,0.004315493389740161
21,0.005096133024112976,0.004317918306034863
22,0.0050840305627425,0.004322607307041816
23,0.005073363603891598,0.004319937226271861
24,0.0050602855538103885,0.00432900785102074
25,0.005049752698084107,0.004329350251782231
26,0.0050396507235314384,0.004326867270217075
