epoch,loss,val_loss
1,0.00236759679953429,0.0017052107300298443
2,0.0021975946817436934,0.0017051888339427229
3,0.002187238370963678,0.0017061161870751483
4,0.002178463783263992,0.001707554508732446
5,0.00216654818391914,0.001708902553899399
6,0.0021512930723360376,0.0017119152401159448
7,0.0021292499942692,0.001708777997469381
8,0.0021093606296897064,0.0017133033084585376
9,0.0020859906846385414,0.001716454909195017
10,0.0020663301521170775,0.0017137884324215618
11,0.0020536429849153845,0.001711654999736224
12,0.0020379576690631855,0.0017100576622331109
13,0.002019005169850686,0.0017165389040210235
14,0.0020106401466658437,0.0017142976061851945
15,0.0019985667878080434,0.001716445217484324
16,0.001987859601205715,0.0017168896003672126
17,0.0019789109216658022,0.0017197016322771875
18,0.0019732089652080603,0.0017180850908288122
19,0.001966651446067471,0.0017215037520377223
20,0.001955328476883886,0.0017206270111722495
21,0.0019481670205862209,0.0017248265729964455
22,0.0019435221784985166,0.001725093992421124
23,0.0019377543543032867,0.0017233855591972888
24,0.0019301135172785635,0.001724716195180219
25,0.001925468854666983,0.0017259118651179427
26,0.0019169724549594129,0.001720634908121703
