epoch,loss,val_loss
1,0.0059347369365571985,0.004152600335922937
2,0.005485498886370026,0.0041446079826160725
3,0.005461253416199889,0.004144421663473777
4,0.005443408285279183,0.004144002445403613
5,0.0054268180414529955,0.004148356963575767
6,0.005391360217353458,0.004147843663562464
7,0.005347125101382239,0.004152381272574942
8,0.005295355128611969,0.004156556850580732
9,0.005243868324043107,0.004160041110778849
10,0.0052040988720690245,0.004160630506481456
11,0.005153279864822052,0.004163311380674924
12,0.005115201581894493,0.00416355765399667
13,0.0050784243046610306,0.004170892817259549
14,0.0050389311030984195,0.0041772894670210154
15,0.005019209406360886,0.004183125314611613
16,0.004990492276775667,0.0041726185752557566
17,0.004969581642541013,0.004183944842126114
18,0.004955554670479369,0.004178760189161557
19,0.0049324949095043815,0.004181435529123076
20,0.004913286051594155,0.0041965412152288484
21,0.004888332660920496,0.00419375657418633
22,0.00487609047866252,0.004199539846573409
23,0.004852395664571343,0.0041951000089920365
24,0.004854945100756014,0.004190069853336066
25,0.004829929449972924,0.0041940489661076545
26,0.004823113120955298,0.004186235091781156
27,0.004815380876550053,0.004191036037997225
