epoch,loss,val_loss
1,0.00561266954114833,0.004204115272837541
2,0.005494794090114969,0.0041726015113739134
3,0.005462154573635643,0.0041653904071439
4,0.005444571857546536,0.004164924148102166
5,0.0054304282054279595,0.004169713103482344
6,0.005415117291554065,0.004181892103258898
7,0.005395628032558404,0.004204475459100245
8,0.00537358426433212,0.004224651424043622
9,0.005346459609990329,0.004255377018640462
10,0.0053130310042722225,0.004286192083320484
11,0.005271084293212063,0.004323861294269785
12,0.005220300797286766,0.004388061151998314
13,0.00516332634055412,0.004481785675990672
14,0.005102593679141864,0.00457393432743545
15,0.005044083934229267,0.00463886839326926
16,0.004991565456587846,0.004718046649768726
17,0.004947374153286227,0.004799055353485442
18,0.004910478351251848,0.00488293586239788
19,0.0048787487547421945,0.00498147839648815
20,0.00485028804457063,0.005052111337671811
21,0.004825297297831311,0.005134650256522526
22,0.004803379433381875,0.005207196658402678
23,0.004784672807021053,0.005262671799463043
24,0.004767010766940672,0.005314014714001221
25,0.004750449116646222,0.0053370546439783905
26,0.004736426756444536,0.005367582850969037
27,0.004724791033771011,0.005397247717775584
28,0.004715750404695738,0.0054117935240824795
