epoch,loss,val_loss
1,0.006136085208082728,0.004267255325147767
2,0.00566102120331788,0.004173845330004531
3,0.005588901398483824,0.004158619735539855
4,0.005554338736402096,0.004154245386369884
5,0.005529728006923301,0.004146349420936137
6,0.005504649173658788,0.004145488847868012
7,0.0054856349362387815,0.004143529268571943
8,0.00546531093059076,0.004145347724953304
9,0.005451921317575284,0.004145777089115375
10,0.005434433605801307,0.004152132693323217
11,0.005425026795045387,0.004157037406388335
12,0.005410535869871988,0.004164435752132635
13,0.005401456962359066,0.004166458513910126
14,0.005396449866002884,0.004171372911881155
15,0.005386086555491715,0.004178192008014756
16,0.005378181827524049,0.004182776196812808
17,0.005367674165796201,0.004184705799019151
18,0.005364251704521519,0.004186817569693827
19,0.005352998305038495,0.004193403766899559
20,0.005346074058497857,0.004208411220388231
21,0.005342535839538234,0.004210279023671139
22,0.0053352966029624775,0.004222359329644596
23,0.005330459223052743,0.004238947728726801
24,0.005325025529650465,0.004240021830910972
25,0.005320689458918142,0.00423980461230696
26,0.005321237809067124,0.004243924386807261
27,0.005307808534056012,0.004247171136217551
28,0.005303673540417849,0.004257464346457362
29,0.005302166845769637,0.0042655434027314325
30,0.0052984307780178245,0.004270598923617171
31,0.005290798149787668,0.004276846149116005
32,0.005290147877533618,0.0042822932169121605
