epoch,loss,val_loss
1,0.005591433309600656,0.004145139730069206
2,0.005459147179757162,0.004147526367597367
3,0.005424468759990492,0.0041626246747272075
4,0.00536032839525542,0.004188193748705234
5,0.00526311914987895,0.004223952727260015
6,0.005145621871362128,0.004279502119265702
7,0.005036278361250694,0.004304368806972154
8,0.004936200538980473,0.004342947015519138
9,0.004849565827301238,0.004426426292615247
10,0.004786637459363074,0.004481047317211428
11,0.004731552942841135,0.004485436885519261
12,0.004698866385390238,0.004553014930666876
13,0.004681304422670942,0.00456789325207673
14,0.0046457649686501516,0.004562741343317874
15,0.004601277122753245,0.004571528320095467
16,0.004543464229880272,0.004605803663301824
17,0.004507374580966516,0.004644497168347753
18,0.004484149715405039,0.0046452664265887135
19,0.004467328878580961,0.0046872311239027084
20,0.004462298261738994,0.00467610178345255
21,0.004451578915639084,0.004699631954143233
22,0.004446444993134063,0.004729917577300099
23,0.004451631029656607,0.004729773687269416
24,0.004443480950739186,0.00475677013190438
25,0.004433962532972286,0.004690175796485763
26,0.004437915358142115,0.004748976549761697
